DMR_00010 DMR_30800
DMR_23780 DMR_35850
DMR_23780 DMR_08750
DMR_23780 DMR_23770
DMR_23780 DMR_28870
DMR_23780 DMR_10030
DMR_23780 DMR_11050
DMR_23780 DMR_43570
DMR_23780 DMR_09990
DMR_23780 DMR_27990
DMR_23780 DMR_37860
DMR_23780 DMR_38310
DMR_23780 DMR_33430
DMR_23780 DMR_33480
DMR_23780 DMR_28680
DMR_23780 DMR_16200
DMR_23780 DMR_16140
DMR_23780 DMR_19580
DMR_23780 DMR_44400
DMR_23780 DMR_27400
DMR_23780 DMR_29150
DMR_23780 DMR_35360
DMR_23780 DMR_09310
DMR_23780 DMR_29830
DMR_23780 DMR_29050
DMR_23780 DMR_14010
DMR_23780 DMR_20770
DMR_23780 DMR_27200
DMR_23780 DMR_33440
DMR_23780 DMR_26640
DMR_23780 DMR_44450
DMR_23780 DMR_12590
DMR_23780 DMR_46100
DMR_23780 DMR_02430
DMR_23780 DMR_04320
DMR_23780 DMR_22810
DMR_23780 DMR_40240
DMR_23780 DMR_10020
DMR_23820 DMR_35360
DMR_23820 DMR_12590
DMR_23820 DMR_14010
DMR_23820 DMR_44450
DMR_23820 DMR_02430
DMR_23820 DMR_46100
DMR_23820 DMR_43830
DMR_23820 DMR_04320
DMR_23820 DMR_22810
DMR_23820 DMR_02830
DMR_23820 DMR_40240
DMR_23820 DMR_08380
DMR_23820 DMR_09320
DMR_23820 DMR_19070
DMR_23820 DMR_19950
DMR_23820 DMR_36560
DMR_23820 DMR_01860
DMR_23820 DMR_29620
DMR_23820 DMR_08750
DMR_23820 DMR_35850
DMR_23820 DMR_26500
DMR_23820 DMR_01390
DMR_23820 DMR_28870
DMR_23820 DMR_10030
DMR_23820 DMR_29150
DMR_23820 DMR_43570
DMR_23820 DMR_39290
DMR_23820 DMR_29830
DMR_23820 DMR_27200
DMR_23820 DMR_44400
DMR_23820 DMR_37860
DMR_23820 DMR_27400
DMR_23820 DMR_38310
DMR_23820 DMR_16200
DMR_23820 DMR_09990
DMR_23820 DMR_19580
DMR_23920 DMR_10020
DMR_23920 DMR_01860
DMR_23920 DMR_08380
DMR_23920 DMR_36560
DMR_23920 DMR_44850
DMR_23920 DMR_19950
DMR_23920 DMR_01390
DMR_23920 DMR_08750
DMR_23920 DMR_02850
DMR_23920 DMR_29620
DMR_23920 DMR_35850
DMR_23920 DMR_28870
DMR_23920 DMR_26500
DMR_23920 DMR_23770
DMR_23920 DMR_10030
DMR_23920 DMR_09310
DMR_23920 DMR_29830
DMR_23920 DMR_27200
DMR_23920 DMR_37860
DMR_23920 DMR_23780
DMR_23920 DMR_09990
DMR_23920 DMR_16200
DMR_23920 DMR_19580
DMR_23920 DMR_27400
DMR_23920 DMR_35360
DMR_23920 DMR_29150
DMR_23920 DMR_12590
DMR_23920 DMR_22230
DMR_23920 DMR_43830
DMR_23920 DMR_46180
DMR_23920 DMR_40240
DMR_23920 DMR_19070
DMR_23920 DMR_09320
DMR_23920 DMR_43570
DMR_23920 DMR_39290
DMR_23920 DMR_33420
DMR_23920 DMR_38310
DMR_23920 DMR_44400
DMR_23920 DMR_14010
DMR_23920 DMR_20770
DMR_23920 DMR_33440
DMR_23920 DMR_44450
DMR_23920 DMR_46100
DMR_23920 DMR_22810
DMR_23920 DMR_04320
DMR_23920 DMR_02430
DMR_23990 DMR_07350
DMR_23990 DMR_05360
DMR_23990 DMR_28560
DMR_24020 DMR_33300
DMR_24300 DMR_27710
DMR_24310 DMR_03860
DMR_24310 DMR_27540
DMR_24330 DMR_37900
DMR_24330 DMR_26630
DMR_24330 DMR_35820
DMR_24340 DMR_24350
DMR_24350 DMR_24340
DMR_24370 DMR_23150
DMR_24370 DMR_26630
DMR_24440 DMR_37460
DMR_24440 DMR_17240
DMR_24440 DMR_19370
DMR_24440 DMR_34300
DMR_24440 DMR_15760
DMR_24440 DMR_28100
DMR_24440 DMR_21530
DMR_24440 DMR_24460
DMR_24440 DMR_05740
DMR_24440 DMR_21490
DMR_24440 DMR_15750
DMR_24440 DMR_15740
DMR_24440 DMR_14270
DMR_24440 DMR_25780
DMR_24440 DMR_34340
DMR_24440 DMR_43540
DMR_24440 DMR_05730
DMR_24440 DMR_08200
DMR_24440 DMR_24450
DMR_24440 DMR_34310
DMR_24440 DMR_26930
DMR_24440 DMR_12050
DMR_24440 DMR_37450
DMR_24440 DMR_26700
DMR_24450 DMR_21530
DMR_24450 DMR_05740
DMR_24450 DMR_24460
DMR_24450 DMR_15750
DMR_24450 DMR_34300
DMR_24450 DMR_17240
DMR_24450 DMR_37460
DMR_24450 DMR_26700
DMR_24450 DMR_15740
DMR_24450 DMR_34310
DMR_24450 DMR_12050
DMR_24450 DMR_37450
DMR_24450 DMR_26930
DMR_24450 DMR_25780
DMR_24450 DMR_14270
DMR_24450 DMR_34340
DMR_24450 DMR_08200
DMR_24450 DMR_21490
DMR_24450 DMR_43540
DMR_24450 DMR_24440
DMR_24450 DMR_28100
DMR_24450 DMR_15760
DMR_24450 DMR_05730
DMR_24450 DMR_19370
DMR_24460 DMR_34310
DMR_24460 DMR_24440
DMR_24460 DMR_05740
DMR_24460 DMR_21530
DMR_24460 DMR_43540
DMR_24460 DMR_34300
DMR_24460 DMR_17240
DMR_24460 DMR_08200
DMR_24460 DMR_34340
DMR_24460 DMR_37450
DMR_24460 DMR_12050
DMR_24460 DMR_26930
DMR_24460 DMR_25780
DMR_24460 DMR_14270
DMR_24460 DMR_21490
DMR_24460 DMR_37460
DMR_24460 DMR_26700
DMR_24460 DMR_15740
DMR_24460 DMR_24450
DMR_24460 DMR_05730
DMR_24460 DMR_28100
DMR_24460 DMR_15760
DMR_24460 DMR_19370
DMR_24460 DMR_15750
DMR_24480 DMR_17700
DMR_24480 DMR_12460
DMR_24480 DMR_31150
DMR_24480 DMR_23740
DMR_24480 DMR_40230
DMR_24480 DMR_31740
DMR_24480 DMR_44720
DMR_24480 DMR_19960
DMR_24480 DMR_25360
DMR_24480 DMR_14050
DMR_24480 DMR_35950
DMR_24480 DMR_17070
DMR_24480 DMR_44320
DMR_24480 DMR_05590
DMR_24480 DMR_05180
DMR_24480 DMR_19990
DMR_24480 DMR_31160
DMR_24560 DMR_40440
DMR_24560 DMR_13530
DMR_24560 DMR_24590
DMR_24590 DMR_40440
DMR_24590 DMR_13530
DMR_24590 DMR_24560
DMR_24610 DMR_39410
DMR_25260 DMR_31310
DMR_25260 DMR_30760
DMR_25280 DMR_36430
DMR_25280 DMR_18670
DMR_25310 DMR_19780
DMR_25310 DMR_02800
DMR_25310 DMR_44680
DMR_25310 DMR_00020
DMR_25310 DMR_17070
DMR_25310 DMR_44320
DMR_25310 DMR_13640
DMR_25310 DMR_03660
DMR_25310 DMR_44720
DMR_25310 DMR_05180
DMR_25320 DMR_21220
DMR_25320 DMR_26260
DMR_25320 DMR_16060
DMR_25320 DMR_25490
DMR_25320 DMR_05920
DMR_25320 DMR_14270
DMR_25320 DMR_28990
DMR_25320 DMR_00250
DMR_25320 DMR_17880
DMR_25320 DMR_15980
DMR_25360 DMR_44720
DMR_25360 DMR_31740
DMR_25360 DMR_24480
DMR_25360 DMR_19960
DMR_25360 DMR_44320
DMR_25360 DMR_05590
DMR_25360 DMR_19990
DMR_25360 DMR_14050
DMR_25360 DMR_04610
DMR_25360 DMR_05180
DMR_25360 DMR_31160
DMR_25360 DMR_35950
DMR_25360 DMR_12460
DMR_25360 DMR_17700
DMR_25360 DMR_23740
DMR_25360 DMR_31150
DMR_25360 DMR_40230
DMR_25360 DMR_17070
DMR_25390 DMR_05550
DMR_25390 DMR_42330
DMR_25390 DMR_25690
DMR_25390 DMR_04400
DMR_25390 DMR_21080
DMR_25390 DMR_11000
DMR_25390 DMR_06140
DMR_25390 DMR_39140
DMR_25390 DMR_22840
DMR_25390 DMR_44980
DMR_25390 DMR_44990
DMR_25390 DMR_21090
DMR_25390 DMR_45660
DMR_25390 DMR_00430
DMR_25390 DMR_05370
DMR_25390 DMR_29430
DMR_25390 DMR_27100
DMR_25390 DMR_19010
DMR_25420 DMR_05550
DMR_25420 DMR_42330
DMR_25420 DMR_11660
DMR_25420 DMR_31320
DMR_25420 DMR_34930
DMR_25420 DMR_21080
DMR_25420 DMR_06140
DMR_25420 DMR_22840
DMR_25420 DMR_44600
DMR_25420 DMR_44980
DMR_25420 DMR_18310
DMR_25420 DMR_19010
DMR_25420 DMR_28980
DMR_25420 DMR_05370
DMR_25490 DMR_25320
DMR_25490 DMR_00250
DMR_25490 DMR_16060
DMR_25620 DMR_21740
DMR_25620 DMR_17540
DMR_25620 DMR_43330
DMR_25690 DMR_45660
DMR_25690 DMR_00430
DMR_25690 DMR_13040
DMR_25690 DMR_27100
DMR_25690 DMR_27530
DMR_25690 DMR_39140
DMR_25690 DMR_25390
DMR_25690 DMR_35790
DMR_25690 DMR_04400
DMR_25700 DMR_04840
DMR_25700 DMR_43340
DMR_25730 DMR_33090
DMR_25730 DMR_03810
DMR_25730 DMR_22000
DMR_25730 DMR_30530
DMR_25770 DMR_25780
DMR_25770 DMR_33610
DMR_25780 DMR_24460
DMR_25780 DMR_15610
DMR_25780 DMR_15750
DMR_25780 DMR_03600
DMR_25780 DMR_37460
DMR_25780 DMR_03610
DMR_25780 DMR_37450
DMR_25780 DMR_25770
DMR_25780 DMR_43540
DMR_25780 DMR_15740
DMR_25780 DMR_08200
DMR_25780 DMR_21490
DMR_25780 DMR_33610
DMR_25780 DMR_24450
DMR_25780 DMR_15760
DMR_25780 DMR_15600
DMR_25780 DMR_19370
DMR_25780 DMR_24440
DMR_25800 DMR_04800
DMR_25800 DMR_04830
DMR_25800 DMR_04790
DMR_25800 DMR_04820
DMR_25800 DMR_04770
DMR_25800 DMR_42160
DMR_25800 DMR_04780
DMR_25800 DMR_04760
DMR_25800 DMR_04810
DMR_25800 DMR_42170
DMR_25820 DMR_07520
DMR_25820 DMR_18000
DMR_25820 DMR_25830
DMR_25820 DMR_27100
DMR_25820 DMR_43020
DMR_25830 DMR_18000
DMR_25830 DMR_27100
DMR_25830 DMR_07520
DMR_25830 DMR_25820
DMR_25830 DMR_43020
DMR_25890 DMR_17070
DMR_25890 DMR_44320
DMR_25890 DMR_31160
DMR_25890 DMR_12460
DMR_25890 DMR_31150
DMR_25890 DMR_44720
DMR_25890 DMR_19960
DMR_25900 DMR_15320
DMR_25900 DMR_37500
DMR_25900 DMR_44060
DMR_25900 DMR_35830
DMR_26000 DMR_31410
DMR_26000 DMR_26020
DMR_26000 DMR_38490
DMR_26010 DMR_39830
DMR_26010 DMR_21960
DMR_26010 DMR_22390
DMR_26010 DMR_43690
DMR_26010 DMR_16390
DMR_26010 DMR_21040
DMR_26010 DMR_21160
DMR_26010 DMR_05590
DMR_26010 DMR_12660
DMR_26010 DMR_21050
DMR_26010 DMR_15390
DMR_26010 DMR_46260
DMR_26010 DMR_32860
DMR_26010 DMR_18910
DMR_26010 DMR_03270
DMR_26010 DMR_45000
DMR_26020 DMR_38490
DMR_26020 DMR_26000
DMR_26040 DMR_03800
DMR_26040 DMR_22010
DMR_26190 DMR_26200
DMR_26200 DMR_26190
DMR_26260 DMR_08290
DMR_26260 DMR_25320
DMR_26260 DMR_31800
DMR_26340 DMR_38560
DMR_26340 DMR_39980
DMR_26480 DMR_43190
DMR_26500 DMR_23920
DMR_26500 DMR_27990
DMR_26500 DMR_18430
DMR_26500 DMR_11050
DMR_26500 DMR_23760
DMR_26500 DMR_29050
DMR_26500 DMR_33420
DMR_26500 DMR_33440
DMR_26500 DMR_28680
DMR_26500 DMR_20770
DMR_26500 DMR_02830
DMR_26500 DMR_10020
DMR_26500 DMR_02850
DMR_26500 DMR_19040
DMR_26500 DMR_23750
DMR_26500 DMR_33460
DMR_26500 DMR_23770
DMR_26500 DMR_09310
DMR_26500 DMR_36600
DMR_26500 DMR_33430
DMR_26500 DMR_23820
DMR_26500 DMR_23780
DMR_26500 DMR_33480
DMR_26500 DMR_16140
DMR_26500 DMR_26640
DMR_26510 DMR_26690
DMR_26520 DMR_18760
DMR_26520 DMR_05770
DMR_26520 DMR_34300
DMR_26520 DMR_07380
DMR_26520 DMR_17240
DMR_26520 DMR_26700
DMR_26520 DMR_46260
DMR_26520 DMR_26530
DMR_26520 DMR_34290
DMR_26520 DMR_07390
DMR_26520 DMR_07370
DMR_26520 DMR_23320
DMR_26520 DMR_34310
DMR_26520 DMR_05740
DMR_26520 DMR_34280
DMR_26520 DMR_05760
DMR_26520 DMR_18770
DMR_26520 DMR_34270
DMR_26520 DMR_00400
DMR_26520 DMR_02490
DMR_26520 DMR_07360
DMR_26520 DMR_15780
DMR_26520 DMR_28220
DMR_26520 DMR_05780
DMR_26520 DMR_05730
DMR_26520 DMR_28100
DMR_26520 DMR_18780
DMR_26530 DMR_05910
DMR_26530 DMR_03250
DMR_26530 DMR_22160
DMR_26530 DMR_00560
DMR_26530 DMR_34740
DMR_26530 DMR_02200
DMR_26530 DMR_20320
DMR_26530 DMR_00720
DMR_26530 DMR_00400
DMR_26530 DMR_18190
DMR_26530 DMR_02490
DMR_26530 DMR_45930
DMR_26530 DMR_17890
DMR_26530 DMR_42760
DMR_26530 DMR_26540
DMR_26530 DMR_26520
DMR_26540 DMR_39360
DMR_26540 DMR_26530
DMR_26540 DMR_22160
DMR_26540 DMR_20320
DMR_26540 DMR_00720
DMR_26630 DMR_24370
DMR_26630 DMR_24330
DMR_26640 DMR_09320
DMR_26640 DMR_19070
DMR_26640 DMR_28870
DMR_26640 DMR_23770
DMR_26640 DMR_01390
DMR_26640 DMR_35850
DMR_26640 DMR_08750
DMR_26640 DMR_26500
DMR_26640 DMR_37860
DMR_26640 DMR_27400
DMR_26640 DMR_23780
DMR_26640 DMR_09990
DMR_26640 DMR_16200
DMR_26640 DMR_19580
DMR_26640 DMR_35360
DMR_26640 DMR_29150
DMR_26640 DMR_12590
DMR_26640 DMR_40240
DMR_26640 DMR_27200
DMR_26640 DMR_29620
DMR_26640 DMR_43570
DMR_26640 DMR_39290
DMR_26640 DMR_33420
DMR_26640 DMR_38310
DMR_26640 DMR_44400
DMR_26640 DMR_20770
DMR_26640 DMR_14010
DMR_26640 DMR_33440
DMR_26640 DMR_44450
DMR_26640 DMR_46100
DMR_26640 DMR_02430
DMR_26640 DMR_04320
DMR_26640 DMR_22810
DMR_26640 DMR_10020
DMR_26640 DMR_36560
DMR_26640 DMR_08380
DMR_26640 DMR_19950
DMR_26640 DMR_01860
DMR_26640 DMR_02850
DMR_26640 DMR_10030
DMR_26640 DMR_27990
DMR_26640 DMR_29830
DMR_26640 DMR_09310
DMR_26690 DMR_26510
DMR_26700 DMR_43540
DMR_26700 DMR_05180
DMR_26700 DMR_39410
DMR_26700 DMR_07370
DMR_26700 DMR_24450
DMR_26700 DMR_38720
DMR_26700 DMR_35020
DMR_26700 DMR_02490
DMR_26700 DMR_34330
DMR_26700 DMR_20070
DMR_26700 DMR_26930
DMR_26700 DMR_46260
DMR_26700 DMR_30990
DMR_26700 DMR_18190
DMR_26700 DMR_26520
DMR_26700 DMR_21530
DMR_26700 DMR_12050
DMR_26700 DMR_37450
DMR_26700 DMR_24460
DMR_26700 DMR_20420
DMR_26700 DMR_37260
DMR_26700 DMR_15780
DMR_26700 DMR_06660
DMR_26700 DMR_00400
DMR_26700 DMR_42440
DMR_26700 DMR_15740
DMR_26700 DMR_11660
DMR_26700 DMR_19670
DMR_26700 DMR_17770
DMR_26700 DMR_46030
DMR_26700 DMR_15760
DMR_26700 DMR_28100
DMR_26700 DMR_07380
DMR_26700 DMR_45930
DMR_26700 DMR_18780
DMR_26700 DMR_37460
DMR_26700 DMR_28090
DMR_26700 DMR_15750
DMR_26700 DMR_17530
DMR_26700 DMR_34740
DMR_26700 DMR_18770
DMR_26700 DMR_24440
DMR_26790 DMR_18000
DMR_26790 DMR_26800
DMR_26790 DMR_38920
DMR_26800 DMR_38920
DMR_26800 DMR_18000
DMR_26800 DMR_26790
DMR_26820 DMR_26850
DMR_26820 DMR_26830
DMR_26830 DMR_26850
DMR_26830 DMR_26820
DMR_26850 DMR_26820
DMR_26850 DMR_26830
DMR_26880 DMR_20390
DMR_26880 DMR_28990
DMR_26880 DMR_16050
DMR_26890 DMR_17450
DMR_26890 DMR_19520
DMR_26890 DMR_17420
DMR_26890 DMR_19460
DMR_26890 DMR_19530
DMR_26890 DMR_17470
DMR_26890 DMR_17460
DMR_26890 DMR_19540
DMR_26930 DMR_15740
DMR_26930 DMR_34340
DMR_26930 DMR_07370
DMR_26930 DMR_43540
DMR_26930 DMR_24450
DMR_26930 DMR_05730
DMR_26930 DMR_28100
DMR_26930 DMR_15760
DMR_26930 DMR_18780
DMR_26930 DMR_20050
DMR_26930 DMR_24440
DMR_26930 DMR_34310
DMR_26930 DMR_14270
DMR_26930 DMR_26700
DMR_26930 DMR_21530
DMR_26930 DMR_24460
DMR_26930 DMR_07460
DMR_26930 DMR_05740
DMR_26930 DMR_07470
DMR_26930 DMR_15780
DMR_26930 DMR_17770
DMR_26930 DMR_06660
DMR_26930 DMR_18800
DMR_26930 DMR_15750
DMR_26930 DMR_17880
DMR_26930 DMR_20070
DMR_26930 DMR_07380
DMR_26930 DMR_19670
DMR_26930 DMR_12710
DMR_26930 DMR_26970
DMR_26930 DMR_34300
DMR_26930 DMR_15980
DMR_26930 DMR_37460
DMR_26930 DMR_17240
DMR_26930 DMR_18770
DMR_26930 DMR_20060
DMR_26930 DMR_12050
DMR_26930 DMR_37450
DMR_26930 DMR_28270
DMR_26940 DMR_28310
DMR_26940 DMR_06960
DMR_26940 DMR_14900
DMR_26940 DMR_14890
DMR_26940 DMR_14870
DMR_26940 DMR_28300
DMR_26940 DMR_06970
DMR_26940 DMR_14880
DMR_26970 DMR_20050
DMR_26970 DMR_20060
DMR_26970 DMR_28270
DMR_26970 DMR_07460
DMR_26970 DMR_26930
DMR_26970 DMR_07470
DMR_26970 DMR_39020
DMR_26980 DMR_22850
DMR_26980 DMR_05920
DMR_26980 DMR_15470
DMR_27100 DMR_05550
DMR_27100 DMR_42330
DMR_27100 DMR_18000
DMR_27100 DMR_25690
DMR_27100 DMR_04400
DMR_27100 DMR_25390
DMR_27100 DMR_22840
DMR_27100 DMR_44980
DMR_27100 DMR_21090
DMR_27100 DMR_00430
DMR_27100 DMR_45660
DMR_27100 DMR_44990
DMR_27100 DMR_05370
DMR_27100 DMR_19010
DMR_27100 DMR_29430
DMR_27100 DMR_25830
DMR_27100 DMR_25820
DMR_27100 DMR_21080
DMR_27100 DMR_11000
DMR_27100 DMR_06140
DMR_27100 DMR_39140
DMR_27100 DMR_07520
DMR_27200 DMR_16140
DMR_27200 DMR_23760
DMR_27200 DMR_02830
DMR_27200 DMR_18430
DMR_27200 DMR_23920
DMR_27200 DMR_29050
DMR_27200 DMR_33420
DMR_27200 DMR_28680
DMR_27200 DMR_20770
DMR_27200 DMR_33440
DMR_27200 DMR_23820
DMR_27200 DMR_09310
DMR_27200 DMR_36600
DMR_27200 DMR_33430
DMR_27200 DMR_23780
DMR_27200 DMR_33480
DMR_27200 DMR_02850
DMR_27200 DMR_10020
DMR_27200 DMR_23750
DMR_27200 DMR_19040
DMR_27200 DMR_27990
DMR_27200 DMR_23770
DMR_27200 DMR_33460
DMR_27200 DMR_11050
DMR_27200 DMR_26640
DMR_27400 DMR_16140
DMR_27400 DMR_26640
DMR_27400 DMR_23780
DMR_27400 DMR_23920
DMR_27400 DMR_18430
DMR_27400 DMR_23760
DMR_27400 DMR_29050
DMR_27400 DMR_33420
DMR_27400 DMR_28680
DMR_27400 DMR_20770
DMR_27400 DMR_33440
DMR_27400 DMR_02830
DMR_27400 DMR_10020
DMR_27400 DMR_23770
DMR_27400 DMR_02850
DMR_27400 DMR_23750
DMR_27400 DMR_19040
DMR_27400 DMR_33460
DMR_27400 DMR_11050
DMR_27400 DMR_23820
DMR_27400 DMR_36600
DMR_27400 DMR_09310
DMR_27400 DMR_33480
DMR_27400 DMR_33430
DMR_27400 DMR_27990
DMR_27440 DMR_08110
DMR_27440 DMR_05340
DMR_27440 DMR_07350
DMR_27480 DMR_14270
DMR_27480 DMR_39020
DMR_27530 DMR_38190
DMR_27530 DMR_00110
DMR_27530 DMR_25690
DMR_27540 DMR_24310
DMR_27650 DMR_27660
DMR_27660 DMR_27650
DMR_27710 DMR_35590
DMR_27710 DMR_11830
DMR_27710 DMR_18150
DMR_27710 DMR_14880
DMR_27710 DMR_24300
DMR_27710 DMR_39940
DMR_27710 DMR_37970
DMR_27710 DMR_14900
DMR_27710 DMR_27730
DMR_27710 DMR_14890
DMR_27710 DMR_35600
DMR_27710 DMR_03290
DMR_27710 DMR_14870
DMR_27730 DMR_39940
DMR_27730 DMR_03290
DMR_27730 DMR_27710
DMR_27760 DMR_08230
DMR_27760 DMR_13360
DMR_27770 DMR_06960
DMR_27770 DMR_14870
DMR_27770 DMR_13370
DMR_27770 DMR_28300
DMR_27770 DMR_28310
DMR_27770 DMR_14900
DMR_27770 DMR_14880
DMR_27770 DMR_06970
DMR_27770 DMR_14890
DMR_27780 DMR_06960
DMR_27780 DMR_13410
DMR_27780 DMR_28310
DMR_27780 DMR_14900
DMR_27780 DMR_14890
DMR_27780 DMR_14870
DMR_27780 DMR_28300
DMR_27780 DMR_14880
DMR_27780 DMR_06970
DMR_27790 DMR_06960
DMR_27790 DMR_14870
DMR_27790 DMR_13410
DMR_27790 DMR_28300
DMR_27790 DMR_28310
DMR_27790 DMR_06970
DMR_27790 DMR_14880
DMR_27790 DMR_14900
DMR_27790 DMR_14890
DMR_27800 DMR_14880
DMR_27800 DMR_14890
DMR_27800 DMR_14900
DMR_27800 DMR_06970
DMR_27800 DMR_28310
DMR_27800 DMR_06960
DMR_27800 DMR_14870
DMR_27800 DMR_13410
DMR_27800 DMR_28300
DMR_27810 DMR_14880
DMR_27810 DMR_14900
DMR_27810 DMR_14890
DMR_27810 DMR_06970
DMR_27810 DMR_13420
DMR_27810 DMR_28310
DMR_27810 DMR_06960
DMR_27810 DMR_14870
DMR_27810 DMR_28300
DMR_27820 DMR_06960
DMR_27820 DMR_14870
DMR_27820 DMR_06970
DMR_27820 DMR_14890
DMR_27820 DMR_28300
DMR_27820 DMR_14900
DMR_27820 DMR_28310
DMR_27820 DMR_13310
DMR_27820 DMR_14880
DMR_27830 DMR_06960
DMR_27830 DMR_28300
DMR_27830 DMR_14870
DMR_27830 DMR_28310
DMR_27830 DMR_13320
DMR_27830 DMR_14900
DMR_27830 DMR_14880
DMR_27830 DMR_06970
DMR_27830 DMR_14890
DMR_27870 DMR_13340
DMR_27870 DMR_06960
DMR_27870 DMR_14880
DMR_27870 DMR_14870
DMR_27870 DMR_14900
DMR_27870 DMR_28310
DMR_27870 DMR_06970
DMR_27870 DMR_28300
DMR_27870 DMR_14890
DMR_27880 DMR_13350
DMR_27880 DMR_06960
DMR_27880 DMR_14870
DMR_27880 DMR_28300
DMR_27880 DMR_28310
DMR_27880 DMR_14880
DMR_27880 DMR_14900
DMR_27880 DMR_06970
DMR_27880 DMR_14890
DMR_27900 DMR_27910
DMR_27910 DMR_27900
DMR_27990 DMR_10030
DMR_27990 DMR_09320
DMR_27990 DMR_19070
DMR_27990 DMR_39290
DMR_27990 DMR_43570
DMR_27990 DMR_33420
DMR_27990 DMR_38310
DMR_27990 DMR_44400
DMR_27990 DMR_14010
DMR_27990 DMR_20770
DMR_27990 DMR_33440
DMR_27990 DMR_44450
DMR_27990 DMR_46100
DMR_27990 DMR_02850
DMR_27990 DMR_27200
DMR_27990 DMR_04320
DMR_27990 DMR_22810
DMR_27990 DMR_02430
DMR_27990 DMR_10020
DMR_27990 DMR_08380
DMR_27990 DMR_19950
DMR_27990 DMR_36560
DMR_27990 DMR_01860
DMR_27990 DMR_29830
DMR_27990 DMR_09310
DMR_27990 DMR_37860
DMR_27990 DMR_23780
DMR_27990 DMR_09990
DMR_27990 DMR_16200
DMR_27990 DMR_19580
DMR_27990 DMR_35360
DMR_27990 DMR_27400
DMR_27990 DMR_29150
DMR_27990 DMR_26640
DMR_27990 DMR_12590
DMR_27990 DMR_40240
DMR_27990 DMR_28870
DMR_27990 DMR_23770
DMR_27990 DMR_29620
DMR_27990 DMR_08750
DMR_27990 DMR_35850
DMR_27990 DMR_01390
DMR_27990 DMR_26500
DMR_28030 DMR_43160
DMR_28030 DMR_43710
DMR_28030 DMR_17060
DMR_28090 DMR_07380
DMR_28090 DMR_11660
DMR_28090 DMR_20070
DMR_28090 DMR_15990
DMR_28090 DMR_34180
DMR_28090 DMR_26700
DMR_28090 DMR_21840
DMR_28090 DMR_14270
DMR_28090 DMR_34340
DMR_28090 DMR_07370
DMR_28090 DMR_21830
DMR_28090 DMR_17880
DMR_28090 DMR_15980
DMR_28090 DMR_18770
DMR_28090 DMR_34170
DMR_28090 DMR_05180
DMR_28090 DMR_16000
DMR_28090 DMR_28100
DMR_28090 DMR_18780
DMR_28100 DMR_18190
DMR_28100 DMR_21530
DMR_28100 DMR_26520
DMR_28100 DMR_21830
DMR_28100 DMR_24460
DMR_28100 DMR_46260
DMR_28100 DMR_15780
DMR_28100 DMR_06660
DMR_28100 DMR_42440
DMR_28100 DMR_15990
DMR_28100 DMR_28090
DMR_28100 DMR_17530
DMR_28100 DMR_15750
DMR_28100 DMR_20070
DMR_28100 DMR_17770
DMR_28100 DMR_17880
DMR_28100 DMR_02490
DMR_28100 DMR_38720
DMR_28100 DMR_35020
DMR_28100 DMR_07380
DMR_28100 DMR_15980
DMR_28100 DMR_19670
DMR_28100 DMR_45930
DMR_28100 DMR_37460
DMR_28100 DMR_18770
DMR_28100 DMR_34740
DMR_28100 DMR_34180
DMR_28100 DMR_12050
DMR_28100 DMR_30990
DMR_28100 DMR_37450
DMR_28100 DMR_20420
DMR_28100 DMR_26930
DMR_28100 DMR_26700
DMR_28100 DMR_34330
DMR_28100 DMR_21840
DMR_28100 DMR_00400
DMR_28100 DMR_14270
DMR_28100 DMR_37260
DMR_28100 DMR_34170
DMR_28100 DMR_15740
DMR_28100 DMR_46030
DMR_28100 DMR_34340
DMR_28100 DMR_39410
DMR_28100 DMR_43540
DMR_28100 DMR_05180
DMR_28100 DMR_07370
DMR_28100 DMR_24450
DMR_28100 DMR_16000
DMR_28100 DMR_15760
DMR_28100 DMR_18780
DMR_28100 DMR_24440
DMR_28110 DMR_14790
DMR_28110 DMR_03280
DMR_28120 DMR_37150
DMR_28120 DMR_01800
DMR_28120 DMR_33650
DMR_28190 DMR_28210
DMR_28210 DMR_28190
DMR_28220 DMR_07390
DMR_28220 DMR_20420
DMR_28220 DMR_46030
DMR_28220 DMR_07370
DMR_28220 DMR_26520
DMR_28220 DMR_46260
DMR_28220 DMR_17530
DMR_28220 DMR_18780
DMR_28220 DMR_45930
DMR_28220 DMR_18770
DMR_28220 DMR_18190
DMR_28220 DMR_39020
DMR_28220 DMR_18760
DMR_28220 DMR_02490
DMR_28220 DMR_07380
DMR_28220 DMR_34740
DMR_28220 DMR_39410
DMR_28220 DMR_00400
DMR_28220 DMR_30990
DMR_28220 DMR_34330
DMR_28220 DMR_07360
DMR_28270 DMR_07460
DMR_28270 DMR_07470
DMR_28270 DMR_35010
DMR_28270 DMR_20060
DMR_28270 DMR_26970
DMR_28270 DMR_26930
DMR_28270 DMR_35000
DMR_28270 DMR_20050
DMR_28280 DMR_22540
DMR_28280 DMR_43690
DMR_28280 DMR_31100
DMR_28280 DMR_20580
DMR_28280 DMR_39830
DMR_28280 DMR_03760
DMR_28280 DMR_18210
DMR_28280 DMR_31440
DMR_28300 DMR_27880
DMR_28300 DMR_02450
DMR_28300 DMR_13350
DMR_28300 DMR_06970
DMR_28300 DMR_27820
DMR_28300 DMR_13400
DMR_28300 DMR_13330
